hora,dia,feriado,estação,temperatura,chuva,umidade,sol,visibilidade,vento
14,sexta,não,primavera,35.6,0.0,39.2,2.92,39.0%,2.89
19,domingo,não,inverno,19.4,0.0,44.5,0.0,69.0%,1.45
0,sexta,não,outono,31.7,0.0,57.3,0.0,97.0%,2.05
19,quinta,não,inverno,17.5,0.0,39.2,0.0,97.0%,3.13
18,terça,não,primavera,28.2,0.0,36.2,0.69,74.0%,1.81
5,segunda,não,primavera,24.5,2.88,89.7,0.0,20.0%,3.01
11,segunda,sim,outono,29.3,0.0,52.0,1.22,97.0%,1.09
5,domingo,não,inverno,15.7,0.0,39.2,0.0,97.0%,0.85
10,terça,não,verão,34.1,0.0,60.3,1.34,52.0%,2.17
9,terça,não,primavera,24.2,0.23,91.2,0.2,10.0%,1.81
16,quarta,não,outono,26.2,0.0,43.7,1.16,96.0%,3.01
8,terça,não,outono,21.1,0.0,76.9,0.02,18.0%,1.69
2,quarta,não,primavera,26.0,0.0,74.7,0.0,19.0%,2.53
2,domingo,não,verão,31.5,0.0,67.9,0.0,77.0%,0.85
19,domingo,não,outono,31.5,0.0,72.4,0.0,97.0%,0.97
0,segunda,não,outono,32.3,0.0,79.9,0.0,47.0%,2.41
9,sexta,não,verão,34.4,0.0,70.1,0.76,81.0%,1.33
8,segunda,não,primavera,25.3,0.0,68.6,0.98,59.0%,3.01
10,sexta,não,verão,35.3,0.0,58.1,1.81,90.0%,3.01
5,quarta,não,verão,33.9,0.0,79.9,0.0,97.0%,0.73
8,sábado,não,outono,28.8,0.0,67.1,0.54,97.0%,1.69
2,quinta,não,outono,24.4,0.0,77.7,0.0,79.0%,0.85
11,segunda,não,inverno,14.1,0.0,55.0,0.86,86.0%,5.65
10,domingo,não,outono,33.6,0.0,73.9,0.84,57.0%,1.81
21,segunda,não,verão,34.2,0.0,54.3,0.0,97.0%,2.65
19,domingo,não,inverno,19.3,0.0,40.7,0.0,97.0%,3.37
20,quinta,não,inverno,20.3,0.0,64.9,0.0,47.0%,3.13
4,domingo,não,inverno,14.9,0.0,44.5,0.0,97.0%,4.09
13,sábado,não,primavera,34.7,0.0,25.6,3.31,97.0%,3.49
19,segunda,não,primavera,21.5,0.0,54.3,0.17,55.0%,4.81
2,domingo,não,primavera,28.8,0.0,79.2,0.0,34.0%,1.93
4,domingo,não,verão,30.7,0.0,72.4,0.0,57.0%,0.97
5,sexta,não,primavera,24.9,0.0,70.1,0.0,39.0%,1.57
8,segunda,não,primavera,22.9,0.0,58.8,0.85,83.0%,1.09
8,quinta,não,primavera,24.7,0.0,47.5,0.79,49.0%,1.21
1,quinta,não,inverno,13.9,0.0,47.5,0.0,97.0%,1.93
12,domingo,não,primavera,24.9,0.0,52.8,1.13,35.0%,1.69
3,terça,não,outono,19.4,0.0,50.5,0.0,96.0%,1.57
4,sábado,não,primavera,19.2,0.0,64.1,0.0,97.0%,1.09
14,sábado,não,primavera,24.3,0.58,89.0,0.29,55.0%,1.81
14,quarta,não,inverno,21.3,0.0,45.2,1.04,96.0%,3.49
19,sexta,não,outono,28.5,0.0,58.1,0.0,97.0%,3.13
5,domingo,não,primavera,28.5,0.0,79.9,0.0,25.0%,1.93
4,segunda,não,verão,32.0,4.03,91.2,0.0,13.0%,0.37
17,segunda,não,verão,36.5,0.0,75.4,0.52,96.0%,1.33
1,domingo,não,outono,20.5,0.0,58.8,0.0,96.0%,1.69
1,quinta,não,outono,24.3,0.0,67.9,0.0,97.0%,1.09
20,quarta,não,inverno,17.4,0.0,53.5,0.0,79.0%,3.25
10,domingo,sim,outono,31.2,0.0,62.6,0.94,97.0%,0.49
20,sábado,não,primavera,28.4,0.0,43.7,0.01,96.0%,2.89
0,quinta,não,verão,30.3,1.15,89.0,0.0,93.0%,1.09
1,quarta,sim,verão,32.1,0.0,65.6,0.0,81.0%,0.97
5,sábado,não,outono,22.7,0.0,73.1,0.0,97.0%,1.57
10,domingo,não,inverno,17.5,0.0,46.0,0.47,52.0%,1.21
6,quarta,não,outono,24.2,0.0,76.2,0.0,52.0%,0.49
12,segunda,não,outono,25.5,0.0,55.0,1.45,97.0%,3.49
16,quarta,não,inverno,23.9,0.0,58.8,0.44,16.0%,1.69
6,terça,não,outono,18.9,0.0,70.1,0.0,97.0%,1.93
1,sábado,não,verão,33.3,0.0,47.5,0.0,97.0%,1.57
18,quinta,não,inverno,20.9,0.0,60.3,0.18,49.0%,5.05
4,segunda,não,inverno,13.9,0.0,72.4,0.0,97.0%,2.89
0,domingo,não,inverno,14.1,0.0,58.8,0.0,97.0%,1.93
2,sexta,não,outono,30.9,0.0,57.3,0.0,97.0%,1.57
16,sábado,não,outono,20.7,0.0,79.9,0.51,53.0%,2.17
12,quarta,não,verão,41.1,0.0,52.8,2.72,92.0%,2.17
7,sábado,não,outono,25.6,0.0,84.5,0.0,91.0%,2.41
19,domingo,não,inverno,21.7,0.0,57.3,0.0,81.0%,3.01
21,sexta,não,primavera,28.5,0.0,73.1,0.0,97.0%,3.01
3,sexta,não,primavera,24.3,0.0,66.4,0.0,97.0%,2.89
2,sexta,não,inverno,16.1,0.0,79.9,0.0,9.0%,5.29
15,quarta,não,outono,30.3,0.0,48.3,1.71,88.0%,3.85
8,terça,não,verão,32.2,4.03,89.0,0.05,8.0%,1.45
16,sexta,não,primavera,29.7,0.0,79.9,0.84,97.0%,2.53
13,sexta,não,inverno,17.3,0.0,38.5,0.0,95.0%,0.25
9,domingo,não,outono,20.7,0.0,58.1,0.22,65.0%,1.45
9,terça,não,primavera,20.1,0.0,90.5,0.87,15.0%,1.57
23,sábado,não,verão,35.6,0.0,57.3,0.0,97.0%,1.81
7,sexta,não,verão,30.5,0.0,74.7,0.56,97.0%,1.93
22,sexta,não,verão,35.6,0.0,80.7,0.0,89.0%,0.97
22,sábado,não,verão,33.9,0.0,74.7,0.0,97.0%,2.17
4,quarta,não,verão,37.0,0.0,82.2,0.0,53.0%,1.45
19,segunda,não,outono,27.2,0.0,72.4,0.0,11.0%,1.57
18,sábado,não,inverno,20.3,0.35,81.4,0.0,7.0%,2.29
1,sábado,não,outono,29.1,0.0,71.6,0.0,97.0%,1.33
5,terça,não,inverno,10.8,0.0,58.1,0.0,96.0%,2.17
16,terça,não,outono,25.9,0.0,33.9,0.82,94.0%,3.61
23,domingo,não,inverno,13.7,0.0,58.1,0.0,97.0%,1.09
18,sábado,não,verão,36.4,0.0,60.3,0.87,97.0%,3.85
2,quinta,não,verão,30.1,0.0,83.7,0.0,97.0%,1.69
21,quinta,não,inverno,15.1,0.0,52.0,0.0,66.0%,1.21
7,sexta,não,inverno,13.9,0.0,67.1,0.0,64.0%,1.45
0,sexta,não,primavera,26.6,0.0,60.3,0.0,50.0%,0.85
16,terça,não,inverno,16.9,0.0,75.4,0.25,11.0%,2.29
21,sexta,não,outono,27.2,0.0,60.3,0.0,97.0%,1.57
2,quarta,não,inverno,21.8,0.0,58.8,0.0,25.0%,1.81
5,sábado,não,inverno,14.1,0.0,56.6,0.0,97.0%,1.21
7,sábado,não,verão,36.6,0.0,64.1,0.17,97.0%,0.97
8,segunda,não,verão,31.5,0.0,70.1,0.54,71.0%,2.65
1,sábado,não,primavera,21.5,0.0,56.6,0.0,35.0%,1.57
10,domingo,não,primavera,29.7,0.0,46.0,0.94,97.0%,1.93
9,domingo,não,outono,23.5,0.0,72.4,0.54,18.0%,1.69
12,domingo,não,primavera,32.2,0.0,55.8,1.82,60.0%,2.65
6,sexta,não,primavera,25.2,0.0,70.9,0.0,27.0%,1.69
8,terça,não,inverno,16.5,0.0,69.4,0.0,93.0%,2.89
20,quinta,não,verão,39.8,0.0,61.8,0.02,81.0%,2.53
19,sábado,sim,inverno,17.3,0.0,42.2,0.0,97.0%,3.25
22,sábado,não,verão,33.5,0.0,51.3,0.0,97.0%,2.05
4,segunda,não,verão,35.8,0.0,67.1,0.0,75.0%,1.57
6,sexta,não,verão,37.2,0.0,80.7,0.0,44.0%,1.57
20,terça,não,outono,23.4,0.0,62.6,0.0,97.0%,1.57
21,sábado,não,outono,20.1,0.0,82.2,0.0,33.0%,1.57
19,sábado,não,outono,33.3,0.0,50.5,0.0,97.0%,0.73
20,segunda,não,verão,37.9,0.0,61.8,0.09,97.0%,3.13
9,quarta,não,outono,21.7,0.0,60.3,0.89,89.0%,2.41
2,quinta,não,primavera,28.5,0.0,81.4,0.0,24.0%,1.09
9,quarta,não,outono,22.6,0.0,58.1,0.21,72.0%,1.09
0,domingo,sim,inverno,18.9,0.23,89.7,0.0,3.0%,2.41
3,sábado,não,outono,22.8,0.0,71.6,0.0,97.0%,1.45
2,sábado,não,verão,33.2,0.0,46.0,0.0,97.0%,2.41
14,sexta,sim,inverno,21.1,0.0,31.7,2.25,96.0%,4.21
18,quinta,não,primavera,35.1,0.0,42.2,1.1,92.0%,3.13
6,domingo,não,outono,23.4,0.0,74.7,0.0,58.0%,0.97
11,terça,não,outono,27.0,0.0,70.9,0.5,48.0%,6.25
13,terça,não,outono,27.3,0.0,79.9,1.33,47.0%,1.21
13,quinta,não,outono,22.7,0.0,37.7,1.84,96.0%,3.13
10,domingo,não,verão,33.7,0.0,67.9,0.83,25.0%,1.57
21,quinta,não,outono,34.2,0.0,68.6,0.0,97.0%,0.97
4,terça,não,verão,30.9,0.0,63.3,0.0,97.0%,1.45
14,quinta,não,outono,34.7,0.0,43.7,2.74,97.0%,2.05
14,domingo,não,outono,25.1,0.0,61.8,0.43,29.0%,1.33
10,sábado,não,primavera,32.1,0.0,36.2,2.29,46.0%,2.65
0,quarta,não,inverno,19.7,0.0,67.1,0.0,92.0%,2.89
11,quarta,não,inverno,15.5,0.0,56.6,0.4,86.0%,1.57
1,quinta,não,inverno,16.9,0.0,60.3,0.0,84.0%,1.21
5,quarta,não,outono,24.5,0.0,76.2,0.0,62.0%,0.25
10,terça,não,primavera,32.7,0.0,69.4,0.83,48.0%,2.17
4,sábado,não,verão,35.1,0.0,79.9,0.0,65.0%,2.05
11,quarta,não,inverno,19.5,0.0,46.0,0.23,52.0%,0.97
19,quinta,não,verão,35.0,0.0,57.3,0.37,97.0%,2.89
12,sábado,não,verão,34.9,0.0,50.5,3.27,95.0%,1.69
0,domingo,não,inverno,15.3,0.0,46.8,0.0,76.0%,0.37
0,terça,não,outono,26.1,0.0,64.1,0.0,33.0%,1.09
12,sábado,não,inverno,13.2,0.0,42.2,1.13,86.0%,3.25
15,terça,não,outono,25.6,0.0,43.0,1.73,96.0%,3.37
19,sábado,não,inverno,14.3,0.0,42.2,0.0,97.0%,3.13
11,sábado,não,primavera,31.0,0.0,40.7,2.84,84.0%,3.85
17,sexta,não,primavera,25.8,0.0,38.5,1.19,77.0%,4.45
9,sexta,não,verão,31.7,0.0,67.1,0.93,97.0%,1.93
4,quinta,não,outono,18.7,0.0,47.5,0.0,97.0%,2.17
18,segunda,não,verão,38.8,0.0,50.5,0.74,45.0%,2.17
4,quarta,não,primavera,18.9,0.0,79.2,0.0,30.0%,0.97
21,domingo,não,verão,37.8,0.0,73.1,0.0,94.0%,2.53
14,segunda,não,primavera,26.8,0.46,74.7,0.88,74.0%,4.81
10,domingo,não,verão,39.9,0.0,60.3,1.61,79.0%,2.29
13,segunda,não,primavera,23.6,0.0,61.8,1.88,24.0%,5.41
12,domingo,não,verão,32.4,8.64,91.2,0.17,32.0%,1.69
1,sábado,não,outono,24.0,0.0,70.9,0.0,90.0%,0.49
23,quarta,não,primavera,27.7,0.0,52.0,0.0,93.0%,0.97
3,sábado,não,verão,33.7,0.0,78.4,0.0,90.0%,2.65
23,sexta,não,outono,31.3,0.0,79.9,0.0,97.0%,0.97
15,domingo,sim,outono,35.0,0.0,39.2,2.39,97.0%,2.89
12,quinta,não,verão,35.5,0.0,61.1,2.32,97.0%,2.53
7,domingo,não,verão,35.5,0.0,68.6,0.34,86.0%,1.33
6,sexta,não,verão,30.9,0.0,58.1,0.04,91.0%,0.61
10,terça,não,verão,39.5,0.0,61.1,1.25,91.0%,1.81
23,sexta,não,outono,29.4,0.0,70.1,0.0,97.0%,1.45
13,segunda,não,verão,37.9,0.0,49.8,3.1,34.0%,2.29
6,segunda,não,outono,31.8,0.0,70.9,0.0,82.0%,2.17
3,domingo,não,verão,38.1,0.0,61.1,0.0,96.0%,2.05
12,quinta,não,verão,39.6,0.0,55.0,1.85,97.0%,2.53
18,sexta,não,verão,37.9,0.0,38.5,1.24,96.0%,4.33
14,terça,não,verão,34.3,0.0,53.5,0.97,97.0%,1.45
3,quarta,não,outono,22.4,0.0,67.9,0.0,66.0%,0.85
4,sábado,não,inverno,21.9,0.0,77.7,0.0,25.0%,1.33
12,domingo,não,outono,29.8,0.0,43.0,2.28,61.0%,1.57
3,terça,não,outono,32.7,0.0,83.7,0.0,77.0%,0.61
0,segunda,não,outono,32.5,1.15,79.9,0.0,94.0%,4.45
7,quinta,não,inverno,11.9,0.0,68.6,0.0,73.0%,1.45
16,sábado,não,outono,32.3,0.0,33.2,1.35,96.0%,2.65
6,sexta,não,verão,32.3,0.0,66.4,0.03,97.0%,1.45
17,segunda,não,inverno,24.1,0.0,40.7,0.96,54.0%,3.97
15,domingo,não,primavera,33.5,0.0,36.2,2.79,55.0%,4.21
9,segunda,não,inverno,16.1,0.0,70.9,0.25,64.0%,0.25
19,domingo,não,outono,29.7,0.0,44.5,0.0,97.0%,3.73
23,segunda,não,outono,26.3,0.0,62.6,0.0,33.0%,0.73
9,quarta,não,outono,23.3,0.0,63.3,0.79,35.0%,0.85
8,domingo,não,outono,29.9,0.0,60.3,0.49,97.0%,1.21
13,sábado,não,verão,36.7,0.0,50.5,3.41,97.0%,2.65
9,sexta,não,primavera,28.7,0.0,59.6,1.76,64.0%,2.29
19,terça,não,verão,38.7,0.0,61.1,0.58,74.0%,1.93
10,domingo,não,inverno,13.9,0.0,35.4,1.25,94.0%,3.13
12,terça,não,inverno,10.8,0.0,38.5,1.18,95.0%,4.69
10,sábado,não,inverno,10.1,0.0,44.5,0.6,73.0%,0.97
21,sábado,não,inverno,15.6,0.0,77.7,0.0,25.0%,1.09
3,quarta,não,outono,25.1,0.0,78.4,0.0,58.0%,0.61
21,sábado,não,outono,34.7,0.0,70.9,0.0,97.0%,3.25
8,quinta,não,verão,35.3,0.0,67.1,1.1,41.0%,1.33
21,terça,não,outono,33.1,0.0,64.1,0.0,97.0%,2.05
21,quarta,não,primavera,29.3,0.0,60.3,0.0,97.0%,1.21
14,sexta,não,verão,36.9,0.0,75.4,1.0,74.0%,3.97
10,domingo,não,primavera,30.9,0.0,67.9,0.85,63.0%,2.65
22,quarta,não,inverno,14.1,0.0,45.2,0.0,97.0%,1.81
0,segunda,não,inverno,18.2,0.0,40.7,0.0,97.0%,0.73
17,sexta,não,inverno,10.7,0.0,41.5,0.41,85.0%,4.21
14,segunda,não,primavera,23.3,0.0,60.3,1.04,22.0%,4.45
8,quinta,não,verão,32.6,0.0,67.1,1.15,40.0%,2.53
2,domingo,não,primavera,18.5,0.0,71.6,0.0,97.0%,1.33
17,terça,não,outono,25.7,0.0,72.4,0.12,13.0%,3.01
5,sábado,não,verão,33.9,0.0,77.7,0.0,78.0%,2.29
5,sábado,não,inverno,14.9,0.0,54.3,0.0,89.0%,4.09
0,quinta,não,outono,31.7,0.0,61.8,0.0,97.0%,0.61
21,quarta,não,verão,36.9,0.0,72.4,0.0,97.0%,0.97
21,sexta,não,outono,22.9,0.0,73.1,0.0,36.0%,3.01
5,quinta,não,inverno,12.3,0.0,60.3,0.0,82.0%,0.73
9,quinta,não,inverno,14.8,0.0,84.5,0.21,23.0%,0.73
11,segunda,sim,inverno,16.5,0.0,44.5,0.87,97.0%,3.73
4,quarta,não,inverno,10.5,0.0,56.6,0.0,97.0%,1.69
6,sábado,não,primavera,24.6,0.0,74.7,0.0,54.0%,1.33
3,segunda,não,inverno,14.3,0.35,70.9,0.0,97.0%,1.57
1,sexta,não,primavera,23.1,0.0,80.7,0.0,97.0%,2.77
22,segunda,não,verão,34.6,0.0,68.6,0.0,97.0%,2.17
9,quinta,não,primavera,31.5,11.52,92.0,0.05,32.0%,0.85
20,domingo,não,inverno,12.1,0.0,55.0,0.0,97.0%,4.81
16,domingo,não,outono,32.7,0.0,64.9,1.26,97.0%,4.33
16,sexta,não,inverno,21.6,0.0,38.5,0.65,80.0%,3.61
6,quinta,não,outono,30.1,0.0,59.6,0.0,97.0%,2.05
14,quarta,não,primavera,33.1,0.0,34.7,3.12,72.0%,2.77
9,quarta,não,outono,25.8,0.0,65.6,0.88,32.0%,1.57
9,sexta,não,primavera,28.9,0.0,49.8,1.37,33.0%,1.33
7,domingo,não,primavera,28.4,0.0,78.4,0.01,30.0%,1.45
16,domingo,não,verão,36.1,0.0,56.6,1.27,39.0%,2.89
9,sexta,não,outono,30.5,1.15,90.5,0.21,61.0%,1.81
17,segunda,não,primavera,34.3,0.0,58.1,1.39,26.0%,4.45
8,domingo,não,verão,36.9,0.0,63.3,1.06,89.0%,0.97
1,terça,não,inverno,10.9,0.0,56.6,0.0,97.0%,1.57
1,domingo,não,inverno,16.1,0.0,45.2,0.0,97.0%,4.81
14,domingo,não,inverno,16.7,0.0,40.7,2.08,89.0%,4.33
2,quarta,não,outono,26.3,0.0,79.2,0.0,14.0%,1.81
5,domingo,não,primavera,24.8,0.0,65.6,0.0,64.0%,1.57
17,domingo,não,verão,35.4,0.0,61.8,0.66,42.0%,4.21
9,terça,não,verão,33.9,0.0,50.5,1.91,61.0%,1.69
18,quinta,não,verão,35.6,0.0,57.3,0.57,97.0%,2.77
20,terça,não,primavera,30.1,0.0,76.2,0.01,97.0%,1.69
15,quarta,não,outono,31.0,0.0,37.0,1.6,85.0%,2.77
2,segunda,não,outono,20.2,0.0,83.7,0.0,16.0%,1.57
9,domingo,não,primavera,28.2,0.0,89.7,0.53,48.0%,1.45
12,terça,não,outono,26.0,5.76,86.0,0.06,47.0%,1.69
12,sábado,não,inverno,12.9,0.0,41.5,2.09,91.0%,3.49
10,terça,não,outono,31.0,0.0,55.0,1.73,96.0%,2.29
1,sábado,não,outono,26.3,0.0,76.2,0.0,80.0%,1.57
16,quarta,não,verão,43.3,0.0,44.5,2.0,97.0%,1.81
7,terça,não,primavera,18.7,0.0,91.2,0.05,3.0%,1.81
12,domingo,sim,inverno,21.1,10.94,86.7,0.07,20.0%,1.21
6,domingo,não,primavera,22.1,0.0,82.2,0.0,37.0%,1.69
21,quarta,não,inverno,20.4,0.0,73.9,0.0,16.0%,1.57
19,sábado,não,outono,35.2,0.0,71.6,0.05,97.0%,4.21
22,domingo,não,inverno,13.1,0.0,48.3,0.0,97.0%,3.25
14,sábado,não,outono,20.3,0.0,79.9,0.55,77.0%,2.29
17,terça,não,primavera,29.6,0.0,64.9,0.95,76.0%,3.97
4,quarta,não,inverno,16.7,0.0,79.9,0.0,43.0%,2.05
8,segunda,não,outono,24.1,0.0,76.2,0.11,26.0%,1.09
2,quarta,não,primavera,19.3,0.0,48.3,0.0,97.0%,3.73
10,sexta,não,inverno,19.6,0.0,67.1,0.17,27.0%,0.61
0,sexta,não,verão,37.5,0.0,77.7,0.0,72.0%,2.89
0,terça,não,outono,32.1,0.0,61.1,0.0,97.0%,2.41
23,quarta,não,inverno,14.5,0.0,51.3,0.0,97.0%,3.13
13,terça,não,inverno,20.1,0.0,48.3,2.28,90.0%,4.45
9,sábado,não,inverno,10.1,0.0,47.5,0.45,97.0%,4.69
10,terça,não,outono,27.5,0.0,67.1,1.06,23.0%,1.57
1,quinta,não,primavera,24.3,0.0,51.3,0.0,64.0%,1.45
15,sexta,não,verão,36.1,0.0,48.3,2.42,97.0%,2.17
6,domingo,não,primavera,28.3,0.0,79.2,0.0,28.0%,0.73
13,quarta,não,inverno,21.1,0.0,46.0,1.14,86.0%,3.97
19,segunda,não,outono,26.9,0.0,55.8,0.0,97.0%,1.93
19,sábado,não,verão,35.7,0.0,56.6,0.32,97.0%,1.93
11,sábado,não,inverno,20.8,0.0,62.6,0.51,48.0%,2.41
2,quarta,não,outono,27.6,0.0,60.3,0.0,97.0%,3.13
20,domingo,não,outono,27.9,0.0,64.1,0.0,95.0%,3.01
6,quinta,não,verão,33.0,0.12,86.0,0.04,18.0%,0.73
20,terça,não,verão,34.4,0.58,89.0,0.0,10.0%,5.65
22,domingo,não,verão,33.1,0.0,70.9,0.0,51.0%,0.85
3,sexta,não,primavera,24.9,0.0,38.5,0.0,97.0%,1.81
9,domingo,não,outono,33.2,0.0,81.4,0.47,37.0%,2.53
13,sexta,não,verão,35.5,0.0,76.9,0.95,97.0%,3.61
13,quarta,não,primavera,23.3,0.0,34.7,2.98,96.0%,5.65
2,quinta,não,verão,37.1,0.0,69.4,0.0,97.0%,1.21
8,sábado,não,outono,25.8,0.0,70.1,0.49,83.0%,1.33
2,segunda,não,inverno,11.5,0.0,53.5,0.0,88.0%,1.33
22,domingo,não,verão,33.3,0.0,58.8,0.0,87.0%,3.25
22,quarta,não,outono,34.1,0.0,79.9,0.0,81.0%,2.41
8,segunda,não,outono,22.3,0.0,66.4,0.42,94.0%,1.57
15,quinta,não,inverno,19.7,0.0,45.2,0.54,97.0%,4.09
7,domingo,sim,inverno,21.5,0.0,85.2,0.0,5.0%,1.57
11,sábado,não,outono,23.5,0.0,46.8,1.65,67.0%,1.21
23,sexta,não,inverno,16.2,0.0,55.8,0.0,70.0%,1.21
9,domingo,não,inverno,16.1,0.0,76.2,0.12,21.0%,2.17
17,sábado,não,primavera,31.7,0.0,40.0,1.78,90.0%,4.21
17,domingo,não,outono,29.7,0.0,45.2,0.47,81.0%,2.05
0,quinta,não,outono,31.0,0.0,66.4,0.0,97.0%,2.53
1,quarta,não,outono,22.7,0.0,63.3,0.0,87.0%,0.85
21,sábado,não,inverno,19.5,0.23,87.5,0.0,5.0%,1.57
20,sexta,não,verão,31.9,1.15,89.7,0.02,67.0%,1.21
9,quarta,não,primavera,33.5,4.61,88.2,0.06,28.0%,3.97
15,domingo,sim,inverno,20.3,4.03,86.0,0.08,19.0%,2.65
1,terça,não,verão,37.0,0.0,64.1,0.0,92.0%,4.93
18,segunda,não,verão,40.9,0.0,58.1,0.94,92.0%,4.09
21,sexta,não,inverno,12.3,0.0,46.8,0.0,97.0%,3.49
22,quarta,não,inverno,19.9,0.0,90.5,0.0,59.0%,2.53
1,sexta,não,outono,17.9,0.0,51.3,0.0,97.0%,3.01
15,quinta,não,primavera,30.5,0.0,65.6,0.72,33.0%,2.89
17,sexta,não,inverno,14.6,0.0,42.2,0.53,97.0%,5.77
9,segunda,sim,outono,26.9,0.0,61.1,0.55,90.0%,1.69
21,segunda,não,inverno,20.6,0.0,62.6,0.0,23.0%,1.21
8,quarta,não,verão,32.2,1.73,90.5,0.11,79.0%,0.73
1,sexta,não,verão,32.1,0.0,53.5,0.0,97.0%,1.33
23,sábado,não,primavera,18.5,0.0,46.8,0.0,92.0%,0.49
21,domingo,não,inverno,15.5,0.0,62.6,0.0,60.0%,3.85
23,sexta,não,inverno,22.0,0.0,78.4,0.0,13.0%,3.49
4,quinta,não,verão,36.6,0.0,70.1,0.0,97.0%,1.45
5,quinta,não,primavera,30.9,0.0,91.2,0.0,94.0%,1.33
