hora,dia,feriado,estação,temperatura,chuva,umidade,sol,visibilidade,vento,aluguéis
22,segunda,não,primavera,31.4,0.0,71.6,0.0,16.0%,0.97,1663
17,segunda,não,outono,34.7,0.0,46.0,1.04,97.0%,4.09,2194
16,quarta,sim,primavera,19.3,0.0,43.0,1.98,72.0%,6.01,465
16,terça,não,inverno,11.6,0.0,43.7,0.74,97.0%,5.41,193
2,domingo,não,inverno,12.5,0.0,48.3,0.0,97.0%,3.61,143
0,quarta,não,verão,33.5,1.15,90.5,0.0,97.0%,0.61,215
0,sábado,não,outono,32.9,0.0,80.7,0.0,97.0%,2.05,913
3,sexta,não,verão,34.9,1.15,83.7,0.0,63.0%,2.89,72
19,domingo,não,primavera,31.1,0.0,63.3,0.1,78.0%,4.33,1789
1,domingo,não,primavera,27.4,0.0,79.2,0.0,43.0%,4.57,10
21,quinta,não,primavera,30.0,0.58,70.9,0.0,80.0%,9.01,146
8,quarta,sim,verão,32.5,0.0,62.6,1.13,39.0%,1.69,811
8,sexta,não,outono,23.0,0.0,66.4,0.03,33.0%,1.21,1704
16,domingo,não,verão,41.3,0.0,55.0,2.35,94.0%,5.05,707
1,segunda,não,primavera,25.4,0.12,83.7,0.0,74.0%,3.01,56
23,quarta,não,outono,20.3,0.0,41.5,0.0,91.0%,2.29,564
4,terça,não,outono,25.7,0.0,70.1,0.0,74.0%,0.97,150
6,quarta,não,primavera,27.9,0.46,71.6,0.0,27.0%,1.81,43
11,segunda,não,primavera,31.9,0.0,57.3,1.96,23.0%,1.33,906
8,segunda,não,outono,20.7,0.0,71.6,0.06,47.0%,1.21,1758
11,quarta,não,primavera,30.1,0.0,48.3,2.88,95.0%,1.93,1028
7,quarta,não,outono,31.5,0.0,77.7,0.13,97.0%,1.33,1496
19,quinta,não,primavera,34.0,0.0,54.3,0.4,94.0%,2.05,1677
6,terça,não,primavera,31.3,0.0,66.4,0.02,62.0%,0.73,635
10,terça,não,outono,34.3,0.0,53.5,2.08,97.0%,2.17,869
6,quarta,não,primavera,27.6,0.0,80.7,0.04,97.0%,4.09,447
22,sexta,não,verão,31.9,0.0,58.8,0.0,97.0%,1.93,2164
6,quinta,não,verão,37.2,0.0,59.6,0.0,97.0%,2.05,497
21,quinta,não,verão,37.5,0.0,70.1,0.0,79.0%,3.13,2135
6,segunda,não,inverno,21.6,0.0,80.7,0.0,28.0%,3.85,87
16,domingo,não,primavera,29.6,0.0,35.4,2.39,94.0%,5.53,13
8,domingo,não,inverno,12.9,0.0,50.5,0.0,95.0%,2.29,85
3,segunda,não,verão,33.0,0.0,80.7,0.0,33.0%,0.85,273
5,quarta,não,inverno,16.5,0.0,80.7,0.0,46.0%,0.97,49
6,terça,não,primavera,23.0,0.0,61.8,0.0,26.0%,1.09,260
0,segunda,não,primavera,26.7,0.0,81.4,0.0,16.0%,2.05,738
14,quinta,não,outono,36.2,0.0,41.5,2.96,97.0%,3.61,1563
15,domingo,não,verão,43.3,0.0,43.0,2.32,88.0%,2.65,641
1,quinta,não,verão,37.7,0.0,68.6,0.0,97.0%,1.57,888
13,segunda,não,inverno,17.7,0.0,81.4,0.09,16.0%,1.69,87
9,quarta,não,inverno,10.9,0.0,52.8,0.1,96.0%,4.33,349
6,sexta,não,primavera,23.3,0.46,89.0,0.0,25.0%,3.13,35
15,segunda,não,primavera,29.7,0.0,86.0,0.26,11.0%,4.69,154
1,sábado,não,primavera,28.7,0.0,63.3,0.0,32.0%,1.57,642
12,terça,não,outono,27.6,0.0,55.8,2.14,96.0%,5.17,12
14,terça,não,verão,36.5,0.0,51.3,2.59,67.0%,3.73,1271
21,terça,não,verão,36.2,0.0,72.4,0.0,97.0%,0.73,2071
21,sexta,não,primavera,31.1,0.0,55.8,0.0,41.0%,2.05,1221
12,quinta,não,primavera,23.9,0.0,45.2,2.7,81.0%,3.25,675
0,quarta,não,primavera,31.1,0.0,81.4,0.0,26.0%,2.17,521
22,quarta,não,inverno,11.5,0.0,50.5,0.0,91.0%,4.69,195
23,sexta,não,verão,32.6,0.0,69.4,0.0,47.0%,3.49,1366
15,quinta,não,outono,36.3,0.0,43.0,2.65,97.0%,3.73,1800
19,quinta,não,outono,20.7,0.0,54.3,0.0,97.0%,3.37,1046
5,quinta,não,inverno,16.3,0.0,68.6,0.0,67.0%,0.97,71
7,segunda,não,primavera,22.1,0.0,89.7,0.02,55.0%,4.33,598
1,segunda,não,verão,34.3,0.0,77.7,0.0,55.0%,2.29,851
19,quinta,não,inverno,15.9,0.0,49.0,0.0,97.0%,2.65,441
6,domingo,sim,inverno,21.6,0.12,81.4,0.0,8.0%,1.81,22
17,quinta,não,primavera,36.5,0.0,49.8,1.79,89.0%,3.73,2062
8,domingo,não,verão,34.6,0.0,61.8,0.45,97.0%,1.21,601
9,terça,não,outono,21.8,0.0,59.6,0.67,85.0%,1.93,946
1,terça,não,inverno,15.6,0.0,55.0,0.0,97.0%,0.97,302
5,quinta,não,verão,31.9,0.0,81.4,0.0,25.0%,4.09,160
3,quinta,não,inverno,16.7,0.0,64.9,0.0,79.0%,0.73,47
2,quinta,não,outono,19.2,0.0,51.3,0.0,97.0%,2.53,278
10,domingo,sim,inverno,18.0,0.0,73.1,0.53,30.0%,2.29,117
9,quarta,não,primavera,26.6,0.0,67.9,0.91,27.0%,1.45,733
13,sexta,não,outono,30.9,0.0,43.0,2.43,97.0%,2.41,1200
14,quarta,não,primavera,33.0,0.0,90.5,0.39,65.0%,3.73,260
2,sexta,não,verão,35.9,0.0,81.4,0.0,66.0%,0.61,526
8,quarta,não,primavera,27.8,0.0,68.6,0.06,88.0%,1.33,1384
13,domingo,não,verão,40.7,0.0,58.8,2.56,85.0%,4.69,714
22,sábado,não,primavera,26.9,0.0,57.3,0.0,79.0%,2.05,935
23,domingo,não,primavera,23.3,0.0,78.4,0.0,23.0%,1.81,62
4,quinta,não,outono,24.7,0.0,83.7,0.0,13.0%,0.97,236
0,domingo,não,primavera,27.9,0.0,79.9,0.0,51.0%,5.77,14
19,sábado,não,inverno,19.7,0.0,38.5,0.01,92.0%,3.61,319
19,sábado,não,primavera,24.7,0.0,75.4,0.02,97.0%,3.01,617
11,domingo,não,primavera,31.0,0.0,68.6,0.52,52.0%,2.53,702
15,segunda,não,verão,41.5,0.0,53.5,2.21,97.0%,3.13,735
18,sexta,não,primavera,30.0,0.0,31.7,0.23,97.0%,1.81,2419
4,terça,não,outono,27.2,0.0,74.7,0.0,87.0%,0.73,14
19,quarta,não,verão,34.4,1.73,88.2,0.23,54.0%,2.77,52
3,domingo,não,primavera,22.0,0.0,80.7,0.0,9.0%,1.33,146
1,quinta,não,verão,33.1,0.0,81.4,0.0,30.0%,0.61,1079
22,terça,não,inverno,12.3,0.0,52.0,0.0,97.0%,1.81,261
9,terça,não,outono,33.2,0.0,57.3,1.43,97.0%,2.53,1132
12,quarta,não,outono,30.6,0.0,48.3,2.28,95.0%,4.45,1146
18,segunda,não,primavera,29.7,0.0,39.2,0.88,97.0%,3.97,2704
21,sexta,não,outono,33.1,0.0,55.8,0.0,97.0%,1.81,2031
5,sábado,não,verão,29.4,0.0,67.1,0.0,97.0%,1.69,289
21,segunda,não,outono,32.1,0.0,54.3,0.0,97.0%,2.77,1925
10,segunda,sim,inverno,15.9,0.0,44.5,0.57,94.0%,4.69,146
9,sexta,não,outono,18.1,0.0,61.1,0.45,62.0%,0.97,819
15,quarta,não,verão,36.9,0.0,52.0,3.04,76.0%,4.57,1274
22,segunda,não,verão,40.1,0.0,66.4,0.0,83.0%,3.13,1374
16,sexta,não,inverno,21.9,0.0,60.3,0.39,19.0%,2.89,516
20,sexta,não,verão,34.0,0.0,79.2,0.0,97.0%,4.45,1177
7,sexta,não,primavera,24.2,0.0,43.0,0.11,97.0%,1.69,1008
14,quinta,não,primavera,32.7,0.0,39.2,2.84,69.0%,3.97,1133
13,domingo,não,primavera,31.6,0.0,43.0,1.28,97.0%,1.93,1568
6,sábado,não,outono,32.3,0.12,81.4,0.0,97.0%,1.33,279
13,domingo,não,verão,35.1,0.0,76.2,1.06,95.0%,1.69,1087
12,sábado,não,outono,36.3,0.0,63.3,1.67,78.0%,3.01,1055
14,sexta,não,inverno,21.5,0.0,36.2,1.08,76.0%,4.57,357
12,sábado,não,inverno,20.5,0.0,66.4,0.47,13.0%,1.21,287
6,sexta,não,primavera,19.9,0.0,78.4,0.0,27.0%,1.09,249
2,quarta,não,inverno,13.1,0.0,69.4,0.0,80.0%,1.33,120
5,quinta,não,primavera,27.9,0.0,79.9,0.0,34.0%,1.69,279
10,quarta,não,verão,32.6,0.0,82.2,1.34,29.0%,1.57,877
7,quarta,não,outono,27.1,0.0,61.8,0.03,97.0%,2.77,1438
1,quinta,não,outono,30.7,0.0,67.9,0.0,97.0%,2.29,741
0,sexta,não,inverno,18.5,0.0,52.0,0.0,56.0%,2.41,216
15,terça,não,outono,27.5,0.0,43.7,1.45,70.0%,3.13,1090
12,quinta,não,outono,26.7,0.0,45.2,2.14,87.0%,3.37,932
14,terça,não,outono,35.7,0.0,46.0,1.92,85.0%,3.01,15
0,sábado,não,primavera,18.7,0.0,43.7,0.0,92.0%,0.73,231
0,domingo,não,inverno,13.2,0.0,57.3,0.0,97.0%,4.09,110
0,domingo,não,outono,20.7,0.0,55.0,0.0,97.0%,1.21,604
23,terça,não,inverno,20.9,0.0,63.3,0.0,18.0%,1.33,254
22,segunda,não,verão,36.6,0.0,59.6,0.0,49.0%,0.61,2058
21,terça,não,outono,35.7,0.0,57.3,0.0,97.0%,1.93,1118
10,quinta,sim,inverno,17.3,0.0,37.7,1.29,96.0%,2.53,138
3,domingo,não,outono,23.9,0.0,73.1,0.0,40.0%,0.73,321
4,sexta,não,outono,18.0,0.0,71.6,0.0,66.0%,0.73,127
11,sábado,não,inverno,22.1,0.0,79.2,0.18,9.0%,1.57,297
13,sábado,não,inverno,21.9,0.0,40.0,2.08,49.0%,2.77,418
15,segunda,não,primavera,30.1,0.0,43.0,2.44,48.0%,4.57,619
9,segunda,não,primavera,22.9,0.0,80.7,0.83,81.0%,2.89,729
16,segunda,não,inverno,14.7,0.0,39.2,0.78,94.0%,5.41,203
8,terça,não,outono,20.5,0.0,70.1,0.06,97.0%,0.25,1713
9,segunda,não,verão,34.5,0.0,81.4,0.49,31.0%,1.33,1122
10,sexta,não,verão,32.4,0.0,73.1,0.4,95.0%,1.69,226
6,quarta,não,outono,22.5,0.0,73.1,0.0,50.0%,0.61,156
23,terça,não,outono,25.6,0.0,75.4,0.0,22.0%,1.69,8
4,terça,não,verão,37.5,0.0,61.8,0.0,97.0%,1.33,259
2,segunda,sim,outono,29.1,0.0,61.1,0.0,97.0%,1.09,309
0,domingo,não,primavera,31.7,0.0,67.1,0.0,53.0%,2.17,1094
16,quinta,não,outono,34.1,0.0,41.5,1.37,97.0%,1.57,1643
23,terça,não,verão,35.4,0.0,74.7,0.0,92.0%,0.37,1290
13,segunda,não,verão,34.5,0.0,61.8,1.87,49.0%,2.53,1321
6,sexta,não,primavera,24.9,0.0,67.9,0.0,45.0%,2.05,440
10,quinta,não,outono,33.5,0.0,64.1,0.82,97.0%,1.33,925
19,domingo,não,verão,36.9,0.0,49.0,0.45,97.0%,3.49,2304
11,segunda,não,primavera,32.3,0.0,38.5,3.11,97.0%,2.29,1136
20,quinta,não,outono,24.9,0.0,58.1,0.0,91.0%,2.29,1279
6,domingo,não,primavera,26.1,0.0,52.8,0.05,97.0%,1.21,204
12,segunda,não,outono,35.5,0.0,61.1,3.02,97.0%,3.61,1002
5,domingo,não,verão,30.4,0.0,73.1,0.0,58.0%,0.85,291
23,domingo,não,verão,38.3,0.0,52.0,0.0,97.0%,1.93,1122
15,sábado,não,primavera,34.3,0.0,46.0,3.07,97.0%,2.17,2279
0,quarta,não,inverno,11.3,0.0,57.3,0.0,97.0%,3.13,91
8,segunda,não,inverno,10.7,0.0,46.8,0.01,97.0%,1.45,455
19,quarta,sim,primavera,17.2,0.0,52.0,0.01,67.0%,4.21,245
23,sábado,não,primavera,22.6,0.0,82.2,0.0,8.0%,3.01,367
23,terça,não,inverno,12.1,0.0,53.5,0.0,97.0%,2.77,178
3,domingo,não,outono,30.6,0.0,61.1,0.0,97.0%,1.81,311
7,sexta,não,inverno,18.9,0.0,68.6,0.0,32.0%,0.97,298
9,terça,não,primavera,26.3,0.0,47.5,1.44,68.0%,0.97,1028
1,sexta,não,primavera,25.0,0.0,35.4,0.0,97.0%,1.09,443
4,domingo,não,inverno,15.6,0.0,38.5,0.0,97.0%,0.97,49
14,quarta,não,outono,31.2,0.0,39.2,1.93,59.0%,2.29,1518
4,quinta,não,primavera,26.1,0.0,66.4,0.0,77.0%,2.17,167
20,sexta,não,inverno,9.2,0.0,44.5,0.0,91.0%,2.29,128
7,quinta,não,verão,36.8,0.0,74.7,0.1,54.0%,1.69,1182
14,sexta,não,outono,35.9,0.0,61.8,1.37,97.0%,2.05,1213
7,quarta,não,primavera,22.6,0.0,56.6,0.19,68.0%,1.45,1092
20,quarta,não,primavera,29.8,0.0,63.3,0.0,97.0%,3.25,1288
9,sábado,não,verão,37.9,0.0,66.4,0.9,94.0%,3.01,992
19,sexta,não,inverno,20.1,0.0,69.4,0.0,17.0%,1.69,406
7,quinta,não,inverno,10.1,0.0,62.6,0.0,85.0%,3.01,218
16,domingo,não,inverno,14.3,0.0,48.3,0.55,97.0%,5.05,289
9,quarta,não,primavera,20.1,0.0,71.6,0.3,20.0%,1.81,387
6,segunda,não,primavera,22.7,0.23,84.5,0.0,20.0%,1.69,103
1,domingo,não,primavera,28.4,0.23,91.2,0.0,8.0%,2.29,192
15,sexta,não,inverno,15.3,0.0,41.5,1.91,96.0%,5.41,216
21,sexta,não,outono,20.1,0.0,47.5,0.0,96.0%,0.61,702
11,terça,não,primavera,25.1,0.0,84.5,0.34,22.0%,1.09,279
3,quinta,não,inverno,18.5,0.0,58.1,0.0,85.0%,0.85,176
23,quinta,não,inverno,8.4,0.0,44.5,0.0,97.0%,3.61,88
11,quinta,não,inverno,9.1,0.0,37.0,0.91,97.0%,4.45,133
11,quinta,não,inverno,18.1,0.0,48.3,0.66,80.0%,3.01,274
22,terça,não,primavera,31.6,0.0,82.2,0.0,27.0%,2.29,1130
8,terça,não,verão,33.9,0.0,80.7,0.32,97.0%,1.21,1850
7,domingo,não,verão,35.1,0.0,78.4,0.18,76.0%,0.49,413
17,sábado,não,outono,27.1,0.0,45.2,0.55,97.0%,4.57,1698
14,domingo,não,primavera,29.3,0.0,39.2,3.16,88.0%,4.33,5
19,quarta,não,primavera,30.5,0.0,45.2,0.29,97.0%,4.45,1969
14,segunda,não,inverno,22.1,0.0,46.8,1.1,53.0%,2.17,383
15,terça,não,outono,35.7,0.0,50.5,1.62,87.0%,3.61,9
10,terça,não,inverno,15.0,0.0,49.0,0.64,88.0%,0.85,178
14,sexta,não,outono,31.8,0.0,36.2,1.8,97.0%,2.05,1371
11,domingo,não,outono,30.0,4.03,89.7,0.35,59.0%,2.65,34
17,quinta,não,verão,40.4,0.0,62.6,1.14,51.0%,3.73,1399
18,terça,não,outono,24.4,0.0,41.5,0.0,94.0%,2.65,1865
16,domingo,não,outono,31.8,0.0,36.2,1.31,92.0%,3.25,1987
10,domingo,não,primavera,30.0,0.0,67.9,0.55,52.0%,1.81,591
20,sábado,não,primavera,25.7,0.0,56.6,0.0,95.0%,4.69,637
12,quinta,não,verão,40.5,0.0,55.8,2.84,97.0%,3.01,770
6,quinta,não,verão,29.5,0.0,82.2,0.03,97.0%,1.45,751
18,sábado,não,inverno,13.3,0.0,39.2,0.02,97.0%,2.65,420
22,terça,não,primavera,27.3,0.0,29.4,0.0,97.0%,2.89,1153
22,quarta,não,verão,36.3,0.0,76.9,0.0,88.0%,0.97,1956
13,segunda,não,outono,29.1,0.0,60.3,1.54,16.0%,2.29,12
10,sábado,não,verão,38.6,0.0,65.6,1.32,92.0%,2.41,654
15,segunda,não,outono,29.7,0.0,43.0,2.04,94.0%,2.77,1334
22,sexta,não,inverno,22.1,0.0,79.2,0.0,14.0%,3.25,305
7,quarta,não,verão,34.5,0.0,73.9,0.35,32.0%,1.09,1322
12,domingo,não,outono,30.3,1.15,87.5,0.45,97.0%,3.73,135
6,terça,não,outono,25.1,0.0,71.6,0.0,72.0%,0.49,505
7,quarta,não,primavera,25.0,0.0,62.6,0.36,97.0%,1.57,1347
11,quarta,não,primavera,30.0,0.0,59.6,1.35,92.0%,2.77,656
19,terça,não,primavera,28.3,0.0,68.6,0.07,22.0%,3.37,1030
0,segunda,não,primavera,26.8,0.0,85.2,0.0,17.0%,1.69,588
0,quarta,não,primavera,19.4,0.0,47.5,0.0,97.0%,3.01,249
10,quinta,não,inverno,16.3,0.0,71.6,0.67,30.0%,1.09,179
2,sexta,não,inverno,14.5,0.0,62.6,0.0,95.0%,0.61,114
6,quarta,não,inverno,20.1,0.0,71.6,0.0,13.0%,1.57,125
22,terça,não,primavera,27.3,0.0,79.2,0.0,45.0%,3.61,921
0,quinta,não,primavera,24.9,0.0,51.3,0.0,62.0%,1.93,533
13,quarta,não,outono,27.9,0.0,50.5,1.86,97.0%,4.57,1020
14,sábado,não,verão,39.0,0.0,41.5,2.8,97.0%,2.41,1128
23,domingo,não,verão,37.1,0.0,76.9,0.0,82.0%,3.25,1170
20,terça,não,inverno,10.0,0.0,57.3,0.0,97.0%,3.85,193
7,quarta,não,outono,24.1,0.0,76.2,0.0,47.0%,1.09,1227
1,terça,não,primavera,24.3,0.0,45.2,0.0,97.0%,1.45,428
12,sexta,não,primavera,24.5,0.0,46.0,2.72,46.0%,3.01,705
17,terça,não,inverno,17.7,0.0,32.4,0.48,97.0%,6.25,287
23,quarta,não,inverno,16.2,0.0,55.8,0.0,92.0%,2.77,268
11,segunda,não,outono,34.2,0.0,58.8,2.55,79.0%,2.77,960
17,sábado,não,outono,34.7,0.0,44.5,1.2,97.0%,4.57,2057
18,sexta,não,primavera,33.9,0.0,42.2,1.05,86.0%,3.37,2926
20,terça,não,verão,37.6,0.0,66.4,0.1,76.0%,2.29,2182
18,terça,não,verão,42.5,0.0,52.0,0.65,97.0%,2.65,2099
15,sexta,não,inverno,21.9,0.0,37.0,0.9,82.0%,3.13,387
17,quinta,não,outono,36.5,0.0,44.5,1.32,97.0%,2.29,2175
12,segunda,não,inverno,14.6,0.0,51.3,1.1,89.0%,5.65,232
22,quinta,não,outono,25.4,0.0,79.2,0.0,14.0%,1.69,892
16,segunda,não,inverno,21.9,0.0,46.0,0.36,97.0%,3.73,511
10,quarta,não,inverno,8.7,0.0,36.2,0.61,93.0%,5.77,103
3,quinta,não,inverno,14.3,0.0,52.0,0.0,97.0%,1.81,73
21,sexta,não,primavera,28.8,0.0,56.6,0.0,39.0%,2.53,1369
7,quinta,não,outono,23.2,0.0,82.2,0.0,51.0%,1.93,1265
14,quinta,não,inverno,19.5,0.0,33.2,0.91,97.0%,5.53,311
2,quinta,não,verão,37.3,0.0,69.4,0.0,90.0%,1.57,700
23,domingo,sim,outono,30.1,0.0,52.0,0.0,97.0%,1.57,778
14,terça,não,verão,39.5,0.0,55.0,2.93,70.0%,4.45,799
5,terça,não,outono,21.0,0.0,71.6,0.0,97.0%,0.25,168
20,terça,não,inverno,17.3,0.0,86.7,0.0,13.0%,2.29,84
2,sexta,sim,primavera,30.5,0.0,82.2,0.0,17.0%,1.21,543
9,sexta,não,verão,34.9,0.0,82.2,0.32,97.0%,2.29,490
5,domingo,não,outono,29.2,0.0,67.9,0.0,97.0%,0.85,178
20,sexta,não,primavera,31.9,0.0,52.0,0.06,71.0%,2.65,1914
15,sábado,não,inverno,24.1,0.0,66.4,0.57,13.0%,2.05,454
21,quarta,sim,verão,37.4,0.0,70.1,0.0,97.0%,1.81,1520
20,segunda,não,verão,39.8,0.0,57.3,0.02,97.0%,3.01,1716
18,sábado,não,verão,41.7,0.0,49.8,1.26,95.0%,3.73,1213
0,sábado,não,outono,21.1,0.0,75.4,0.0,42.0%,2.77,632
6,domingo,não,outono,21.3,0.0,76.2,0.0,69.0%,1.45,412
9,quinta,não,primavera,27.3,0.0,67.9,0.16,45.0%,2.41,494
10,sexta,não,verão,34.6,0.0,75.4,1.58,30.0%,2.77,922
22,sexta,não,outono,32.8,0.58,91.2,0.0,21.0%,0.73,386
2,sábado,não,verão,37.3,0.0,77.7,0.0,75.0%,1.69,471
17,quarta,não,outono,34.1,0.0,46.8,1.04,97.0%,1.93,2360
19,segunda,sim,outono,30.7,0.0,58.8,0.01,97.0%,3.49,1291
22,quinta,não,verão,37.9,0.0,76.9,0.0,49.0%,2.17,1719
11,sábado,não,primavera,23.7,0.58,89.0,0.39,39.0%,1.69,64
23,sábado,não,outono,25.7,0.0,64.9,0.0,46.0%,0.61,978
17,sexta,não,primavera,29.8,0.0,79.2,0.57,97.0%,1.69,1565
21,segunda,sim,outono,29.5,0.0,61.8,0.0,97.0%,1.69,1153
14,terça,não,verão,42.2,0.0,55.0,2.4,62.0%,3.61,664
6,segunda,não,inverno,13.2,0.0,73.9,0.0,97.0%,1.57,91
23,sábado,não,outono,26.0,0.0,90.5,0.0,34.0%,3.85,38
1,quinta,não,primavera,26.6,0.0,59.6,0.0,89.0%,1.45,557
12,segunda,não,outono,28.0,0.0,61.1,1.08,18.0%,1.21,10
11,quinta,não,primavera,22.4,0.0,67.9,1.42,97.0%,2.53,332
1,quarta,não,inverno,11.5,0.0,57.3,0.0,97.0%,2.17,194
14,sábado,não,verão,38.1,0.0,41.5,3.25,97.0%,4.69,1085
13,terça,não,inverno,16.9,0.0,37.0,1.17,96.0%,4.09,202
3,terça,não,outono,28.7,0.0,84.5,0.0,97.0%,2.29,377
1,segunda,não,verão,33.3,0.0,78.4,0.0,30.0%,1.57,590
8,sexta,não,primavera,25.4,0.0,38.5,0.39,97.0%,1.57,1730
17,domingo,não,outono,36.9,0.0,49.0,1.27,97.0%,2.53,2135
1,quarta,não,outono,27.6,0.0,61.1,0.0,97.0%,2.65,409
2,quarta,sim,verão,38.0,0.0,69.4,0.0,95.0%,0.73,691
1,segunda,não,inverno,10.1,0.0,53.5,0.0,89.0%,2.53,108
13,terça,não,inverno,18.5,0.0,39.2,1.3,97.0%,3.97,246
21,segunda,não,inverno,12.4,0.0,44.5,0.0,97.0%,4.09,115
5,quarta,não,inverno,20.3,0.0,67.9,0.0,16.0%,1.21,77
16,sexta,não,inverno,18.0,0.0,40.7,0.0,97.0%,0.25,440
7,sexta,sim,primavera,30.3,0.0,79.9,0.11,13.0%,1.09,628
1,sexta,não,outono,26.1,0.0,57.3,0.0,97.0%,1.57,398
10,terça,não,inverno,16.7,0.0,49.0,1.19,93.0%,2.05,208
19,sábado,não,primavera,32.1,0.0,53.5,0.28,95.0%,4.45,1763
15,sábado,não,inverno,17.8,0.0,37.7,0.87,96.0%,4.21,375
12,segunda,não,primavera,31.7,0.0,53.5,3.08,33.0%,1.93,1167
23,terça,não,verão,30.5,4.03,88.2,0.0,22.0%,1.21,395
6,segunda,não,verão,32.5,0.0,79.2,0.05,29.0%,1.09,799
6,sábado,não,outono,25.4,1.73,86.0,0.0,52.0%,2.17,142
15,terça,não,outono,31.9,0.0,45.2,1.56,97.0%,3.61,2172
18,sábado,sim,outono,32.7,0.0,50.5,0.26,97.0%,2.41,2249
4,sexta,não,verão,30.4,0.0,84.5,0.0,22.0%,2.41,200
4,sexta,não,inverno,13.9,0.0,67.1,0.0,83.0%,1.57,52
5,quarta,não,inverno,15.7,0.0,44.5,0.0,97.0%,2.41,72
19,sábado,não,inverno,13.6,0.0,43.0,0.0,92.0%,2.65,137
10,terça,não,verão,38.0,0.0,76.9,1.28,53.0%,2.65,467
14,domingo,não,primavera,32.3,0.0,58.1,1.12,64.0%,4.09,937
4,quinta,não,verão,39.0,0.0,73.1,0.0,48.0%,0.85,247
5,domingo,não,inverno,13.3,0.0,55.0,0.0,97.0%,1.81,72
9,quinta,não,primavera,27.7,0.0,58.8,1.37,51.0%,2.05,1040
9,sexta,não,primavera,20.5,0.0,72.4,0.61,30.0%,1.93,669
3,terça,não,inverno,12.6,0.0,69.4,0.0,97.0%,4.21,65
12,quinta,não,primavera,23.4,0.0,61.8,1.85,97.0%,3.13,450
18,sábado,não,primavera,30.9,0.0,40.7,1.05,97.0%,3.37,1895
6,quinta,não,verão,33.3,0.0,67.1,0.01,97.0%,2.17,737
18,terça,não,inverno,17.0,0.0,29.4,0.13,97.0%,6.97,224
4,quarta,não,inverno,15.8,0.0,42.2,0.0,97.0%,1.57,65
12,segunda,não,inverno,14.3,0.0,36.2,1.97,96.0%,3.37,193
18,quarta,não,inverno,16.9,0.0,40.0,0.0,97.0%,4.93,817
9,sexta,não,primavera,29.4,0.58,92.0,0.18,15.0%,0.97,442
13,domingo,não,inverno,15.3,0.0,37.0,1.14,97.0%,4.09,237
20,sexta,não,outono,36.3,0.0,60.3,0.0,97.0%,2.17,1848
9,quinta,não,primavera,28.9,0.0,72.4,0.67,89.0%,0.85,745
8,sábado,não,verão,37.4,0.0,58.8,0.82,97.0%,1.57,532
11,terça,não,outono,25.2,0.0,48.3,1.66,81.0%,1.09,791
22,quarta,não,primavera,29.9,0.0,75.4,0.0,39.0%,2.29,1737
22,terça,não,verão,39.4,0.0,67.9,0.0,97.0%,3.85,1625
14,sábado,não,verão,41.7,0.0,52.0,2.73,95.0%,2.89,706
14,terça,não,primavera,25.8,0.0,80.7,0.45,25.0%,1.57,483
5,quinta,não,inverno,7.8,0.0,46.0,0.0,97.0%,3.49,40
16,domingo,não,inverno,23.4,0.0,31.7,1.73,94.0%,4.09,695
21,domingo,não,outono,32.5,0.0,84.5,0.0,18.0%,2.29,1153
18,domingo,sim,inverno,18.8,0.0,41.5,0.01,97.0%,3.01,225
0,domingo,não,inverno,16.7,0.0,47.5,0.0,97.0%,4.33,134
0,segunda,não,outono,32.6,0.0,91.2,0.0,20.0%,0.37,512
20,quinta,não,outono,34.7,0.0,64.9,0.0,97.0%,1.33,2008
23,sexta,não,primavera,30.1,0.0,59.6,0.0,66.0%,0.85,1221
5,quinta,não,inverno,14.1,0.0,53.5,0.0,96.0%,3.13,73
6,domingo,não,outono,22.9,1.73,83.0,0.0,97.0%,2.29,61
8,terça,não,outono,18.5,0.0,58.1,0.05,96.0%,1.33,1828
1,quarta,não,outono,26.3,0.0,75.4,0.0,14.0%,1.93,425
2,quinta,não,outono,19.7,0.0,39.2,0.0,96.0%,0.73,330
22,segunda,não,verão,33.6,0.0,60.3,0.0,94.0%,1.81,1380
5,quinta,não,primavera,28.0,0.0,89.0,0.0,24.0%,2.65,20
7,sábado,não,verão,34.9,0.0,79.2,0.24,63.0%,0.61,550
3,quarta,não,primavera,30.6,0.0,83.0,0.0,18.0%,0.97,251
7,sábado,não,inverno,18.5,0.0,63.3,0.0,56.0%,0.61,107
23,sexta,não,outono,25.1,0.0,66.4,0.0,97.0%,4.93,608
1,segunda,não,outono,21.7,0.0,80.7,0.0,97.0%,1.57,331
22,quarta,não,inverno,17.3,0.0,79.9,0.0,45.0%,0.73,193
20,sábado,não,inverno,20.3,0.0,67.9,0.0,8.0%,1.69,228
21,quinta,não,primavera,27.3,0.0,63.3,0.0,74.0%,2.89,1461
2,segunda,não,primavera,27.6,0.0,18.1,0.0,97.0%,1.33,268
2,terça,não,verão,31.1,0.0,63.3,0.0,97.0%,2.05,366
13,segunda,não,inverno,21.7,0.0,49.0,1.03,53.0%,2.41,343
4,quarta,não,inverno,10.7,0.0,61.8,0.0,93.0%,1.81,47
14,quarta,não,verão,34.8,0.0,72.4,1.45,35.0%,3.73,1248
16,segunda,não,primavera,26.9,0.0,58.1,0.76,97.0%,4.21,922
23,terça,não,outono,32.5,0.0,70.1,0.0,97.0%,1.81,7
